,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
3195,3208,gene-ACX60_RS16305_ACX60_RS16305,0.917264344033339,0.0827356559666608,-1.14531719938072,-1.14635187152893,78.8568844620862,72.9664530144113,69.0893616317789,91.7746929060206,122.451626742618,39.021756974788,A1S_0359,(),EstA family serine hydrolase,WP_000689285.1,3449654,3450952,NZ_CP012004.1,Shared
3196,3209,gene-ACX60_RS16310_recD,0.903425842576458,0.0965741574235417,-1.1758179837827,-1.17626828190534,212.475494245065,210.709246970188,191.011764511389,238.375825729924,196.629054480935,287.460276380939,A1S_0358,recD,exodeoxyribonuclease V subunit alpha,WP_000369428.1,3451669,3453420,NZ_CP012004.1,Shared
3197,3210,gene-ACX60_RS16315_ACX60_RS16315,,,1.3304523294705901,1.3306901379664133,891.520888224141,996.215450339615,1021.10012411673,717.51123544707,733.532340967799,734.909756358508,A1S_0356,(),UvrD-helicase domain-containing protein,WP_049594860.1,3453529,3457227,NZ_CP012004.1,Shared
3198,3211,gene-ACX60_RS16320_ACX60_RS16320,0.967853538613951,0.0321464613860487,1.0537955121999332,1.0538332354918285,708.251647483552,931.43910939825,724.422277109682,775.913312750902,693.500078378866,773.931513333296,A1S_0355,(),exodeoxyribonuclease V subunit gamma,WP_049594861.1,3457231,3460866,NZ_CP012004.1,Shared
3199,3212,gene-ACX60_RS16325_ACX60_RS16325,0.0709668254726542,0.929033174527346,2.5016421637719897,2.5028276021163522,1794.72427785007,1130.23546608037,2062.5206487134,716.319356318421,927.806556472914,348.594362308107,A1S_0353,(),hypothetical protein,WP_000687236.1,3461038,3461544,NZ_CP012004.1,Shared
3200,3213,gene-ACX60_RS16330_ACX60_RS16330,,,1.810884032552662,1.8115429568300405,1132.47247963607,1242.663368174,1131.84630673238,816.437203124989,824.193641536853,295.264627775896,A1S_0352,(),polyphosphate--AMP phosphotransferase,WP_000003544.1,3461567,3462985,NZ_CP012004.1,Shared
3201,3214,gene-ACX60_RS16335_ACX60_RS16335,,,-1.50854517685045,-1.51083973642839,102.221887265667,118.384347237667,128.01852302359,150.176770209852,180.145181650198,196.409510106433,A1S_0351,(),hypothetical protein,WP_000039800.1,3463193,3463900,NZ_CP012004.1,Shared
3202,3215,gene-ACX60_RS16340_ubiE,0.928997954752712,0.0710020452472877,-1.15797251901616,-1.15801914520849,1563.2647188271,2028.16957154343,1738.41026105844,1810.46439641877,2084.03249360033,2277.56988209513,A1S_0350,ubiE,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",WP_000064213.1,3464049,3464996,NZ_CP012004.1,Shared
3203,3216,gene-ACX60_RS16345_ACX60_RS16345,0.962642336717559,0.0373576632824413,1.0503998714387308,1.0504507775160996,454.157241994607,704.34963828197,477.529411278472,415.965815898717,539.258125462684,602.235782644229,A1S_0349,(),hypothetical protein,WP_000269705.1,3465008,3465676,NZ_CP012004.1,Shared
3204,3217,gene-ACX60_RS16350_ACX60_RS16350,0.974238434961106,0.0257615650388936,-1.04853051025806,-1.04855556891771,990.091993801748,1197.99002959375,858.536920277252,912.979412545608,967.838819061847,1313.73248481786,A1S_0348,(),AarF/UbiB family protein,WP_000612214.1,3465689,3467308,NZ_CP012004.1,Shared
3205,3218,gene-ACX60_RS16355_ACX60_RS16355,0.934370952057064,0.0656290479429364,1.149478854516593,1.1497821567289352,277.459408292525,303.034146702708,310.902127343005,245.527100501821,332.032295590561,197.710235338926,A1S_0347,(),FAD-dependent monooxygenase,WP_000856574.1,3467433,3468746,NZ_CP012004.1,Shared
3206,3219,gene-ACX60_RS16360_hisIE,0.955439163668552,0.044560836331448,1.09889916439744,1.0990100501327393,430.062082853414,612.02473854945,499.8818518064,387.360716811126,399.145206401419,616.543760201651,A1S_0346,hisIE,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,WP_001066573.1,3468900,3469673,NZ_CP012004.1,Shared
3207,3220,gene-ACX60_RS16365_ACX60_RS16365,0.141566149384577,0.858433850615423,-1.6775689341475,-1.67851267868332,424.950988490131,352.919374783989,351.542928302875,528.002453991781,527.483930583586,840.268500190436,A1S_0345,(),AAA family ATPase,WP_000065138.1,3469683,3471185,NZ_CP012004.1,Shared
3208,3221,gene-ACX60_RS16370_ACX60_RS16370,,,1.7170427236503705,1.7176493199648228,986.441212113689,1157.03946922852,1050.56470481264,654.341641628641,713.516209673332,491.674137882329,A1S_0344,(),AAA family ATPase,WP_000764535.1,3471209,3472591,NZ_CP012004.1,Shared
3209,3222,gene-ACX60_RS16375_ACX60_RS16375,0.946191562168254,0.0538084378317457,1.292737220174859,1.2927919861706214,3860.33655695416,2756.34499040154,4254.07584047438,2696.03058900544,3403.9197395472,2308.78728767496,A1S_0343,(),monovalent cation/H+ antiporter subunit A,WP_000381598.1,3472906,3475755,NZ_CP012004.1,Shared
3210,3223,gene-ACX60_RS16380_ACX60_RS16380,0.0957362598930304,0.90426374010697,1.465791002424251,1.4670512043234722,255.554718164168,259.10536376546,338.334667990917,193.084418841238,216.645185775401,171.695730689067,A1S_0342,(),Na+/H+ antiporter subunit C,WP_000624229.1,3475752,3476120,NZ_CP012004.1,Shared
3211,3224,gene-ACX60_RS16385_ACX60_RS16385,0.637830072554013,0.362169927445987,1.3115793470912722,1.3117145486113182,1666.21676243038,1299.99415268533,1789.21126225827,1150.16335914688,1317.53240697105,1157.64545691871,A1S_0341,(),monovalent cation/H+ antiporter subunit D,WP_000459267.1,3476120,3477931,NZ_CP012004.1,Shared
3212,3225,gene-ACX60_RS16390_ACX60_RS16390,0.999999999994815,5.18522263562736e-12,1.3456987364544635,1.3466918017333618,255.554718164168,236.02413883233,245.876845807213,174.014352782844,183.677440113927,189.905883943968,A1S_0340,(),Na+/H+ antiporter subunit E,WP_001177207.1,3477934,3478461,NZ_CP012004.1,Shared
3213,3226,gene-ACX60_RS16395_ACX60_RS16395,0.999999999999996,3.91561286829046e-15,1.4670675099312058,1.4725048521744795,66.4442267226837,68.4991191563861,64.0092615117951,38.1401321167878,55.3387159317601,41.6232074397739,,(),monovalent cation/H+ antiporter subunit F,WP_000154078.1,3478458,3478733,NZ_CP012004.1,Shared
3214,3227,gene-ACX60_RS16400_ACX60_RS16400,1.0,1.29612631417166e-16,1.1937865003975023,1.194644654855643,151.142361885665,134.020015740755,139.194743287555,116.804154607663,133.048402133806,105.358743831928,A1S_0339,(),Na+/H+ antiporter subunit G,WP_001167533.1,3478746,3479150,NZ_CP012004.1,Shared
3215,3228,gene-ACX60_RS16405_ACX60_RS16405,0.311805869731997,0.688194130268003,-1.88064118215181,-1.88151613058183,490.665058875203,511.509726743883,581.16345372614,781.87270839415,754.725891750175,1442.50428283466,A1S_0338,(),ribosome-binding factor A,WP_000897046.1,3479207,3479608,NZ_CP012004.1,Shared
3216,3229,gene-ACX60_RS16410_infB,0.830692303523457,0.169307696476543,-1.61209013345069,-1.61213242708485,7372.38854086744,7415.7742043218,7978.80524844646,9104.76466375444,10223.5334135207,17375.0876556406,,infB,translation initiation factor IF-2,WP_000130326.1,3479608,3482307,NZ_CP012004.1,Shared
3217,3230,gene-ACX60_RS16415_nusA,0.810505286188967,0.189494713811033,-1.70463331983353,-1.70475450578163,2904.56191102017,3263.38738328739,2978.97071035847,3757.99489263225,4161.0004702732,7674.27887170832,A1S_0335,nusA,transcription termination factor NusA,WP_000532248.1,3482318,3483802,NZ_CP012004.1,Shared
3218,3231,gene-ACX60_RS16420_rimP,0.0913515632928462,0.908648436707154,-2.54015838571491,-2.54355378791411,189.840647779096,316.436148276784,207.268084895337,426.692728056563,480.387151067194,907.906212280069,A1S_0334,rimP,ribosome maturation factor RimP,WP_000777730.1,3483840,3484364,NZ_CP012004.1,Shared
3219,3232,gene-ACX60_RS16425_ACX60_RS16425,0.8918624824684,0.1081375175316,-2.00361975508323,-5.92833819899549,0.0,0.372277821502098,0.0,0.0,2.35483897581958,0.0,,,,,,,,Shared
3220,3233,gene-ACX60_RS16430_ACX60_RS16430,1.0,2.62552310164362e-16,-1.2369009329253,-1.71804988384253,0.0,0.744555643004197,0.0,0.0,0.0,1.30072523249293,,,,,,,,Shared
3221,3234,gene-ACX60_RS16435_secG,0.954489121893592,0.0455108781064078,-1.08455437703976,-1.08469391579123,284.030815331033,329.838149850859,339.350688014914,252.678375273719,327.322617638921,453.953106140034,A1S_0331,secG,preprotein translocase subunit SecG,WP_000555570.1,3484840,3485169,NZ_CP012004.1,Shared
3222,3235,gene-ACX60_RS16440_tpiA,0.858652706782032,0.141347293217969,-1.43690127673026,-1.43722020747427,633.045544709525,836.135987093713,685.813516197805,761.610763207106,886.596874396072,1449.00790899713,A1S_0330,tpiA,triose-phosphate isomerase,WP_000016939.1,3485182,3485976,NZ_CP012004.1,Shared
3223,3236,gene-ACX60_RS16445_pilB,0.965862617957253,0.0341373820427465,1.0862947269958223,1.0868398861622939,92.7298548767124,83.39023201647,94.4898622316976,100.117846806568,56.5161354196699,92.3514915069984,A1S_0329,pilB,type IV-A pilus assembly ATPase PilB,WP_001274983.1,3486267,3487979,NZ_CP012004.1,Shared
3224,3237,gene-ACX60_RS16450_ACX60_RS16450,0.986846063795425,0.013153936204575,-1.09836135496237,-1.09889885912403,80.31719713731,107.960568235609,99.5699623516813,98.9259676779184,97.7258174965125,119.66672138935,A1S_0328,(),type II secretion system F family protein,WP_000279216.1,3488009,3489235,NZ_CP012004.1,Shared
3225,3238,gene-ACX60_RS16460_coaE,0.488583998737362,0.511416001262638,-1.34519323023856,-1.34660519508935,122.666264718801,139.976460884789,121.92240287961,160.903682367699,143.645177524994,213.318938128841,A1S_0326,coaE,dephospho-CoA kinase,WP_000874127.1,3490097,3490693,NZ_CP012004.1,Shared
3226,3239,gene-ACX60_RS16465_ACX60_RS16465,,,-1.7979608418324,-1.80108243518102,144.570954847158,87.8575658744952,169.675344007457,196.660056227187,228.419380654499,299.166803473375,A1S_0325,(),DMT family transporter,WP_000075016.1,3490690,3491607,NZ_CP012004.1,Shared
3227,3240,gene-ACX60_RS16470_rlmB,0.814707930153877,0.185292069846123,-1.23333707596867,-1.23375396567166,257.015030839392,352.174819140985,271.277346407132,330.150518635944,343.806490469659,412.32989870026,A1S_0324,rlmB,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,WP_001118149.1,3491643,3492392,NZ_CP012004.1,Shared
3228,3241,gene-ACX60_RS16475_ACX60_RS16475,0.965768905537675,0.0342310944623253,-1.05294506935421,-1.0529932297303,610.410698243556,472.792833307665,646.188735261932,538.729366149628,598.129099858173,684.181472291284,A1S_0323,(),pyrimidine/purine nucleoside phosphorylase,WP_000099685.1,3492494,3492820,NZ_CP012004.1,Shared
3229,3242,gene-ACX60_RS16480_ACX60_RS16480,0.84439562927901,0.15560437072099,1.250173772274255,1.2506347071499158,331.490977275807,446.733385802518,289.565706839073,289.626628261857,301.419388904906,262.746496963573,A1S_0322,(),hypothetical protein,WP_000753297.1,3492897,3494207,NZ_CP012004.1,Shared
3230,3243,gene-ACX60_RS16485_recN,0.741582777435321,0.258417222564679,-1.23352393802727,-1.23372320492301,584.855226427139,699.882304423945,558.811013198212,742.540697148712,661.709752205302,870.185180537773,A1S_0321,recN,DNA repair protein RecN,WP_000955426.1,3494322,3495989,NZ_CP012004.1,Shared
3231,3244,gene-ACX60_RS16490_ACX60_RS16490,,,-1.42385424170372,-1.42415723248655,814.124316437278,611.280182906445,775.223278309519,1077.45873229926,1066.74205604627,989.851901927123,A1S_0320,(),YqgE/AlgH family protein,WP_001979301.1,3496116,3496670,NZ_CP012004.1,Shared
3232,3245,gene-ACX60_RS16495_ruvX,,,-1.68231267894121,-1.6833327747957,366.538481481178,320.903482134809,364.751188614833,580.445135652364,602.838777809812,587.927805086807,A1S_0319,ruvX,Holliday junction resolvase RuvX,WP_000127528.1,3496670,3497110,NZ_CP012004.1,Shared
3233,3246,gene-ACX60_RS16500_ACX60_RS16500,0.938072344853417,0.0619276551465834,-1.15404504255597,-1.15447692042612,182.539084402977,224.111248544263,154.435043647506,194.276297969888,190.741957041386,262.746496963573,A1S_0318,(),HlyD family secretion protein,WP_001072475.1,3497167,3498168,NZ_CP012004.1,Shared
3234,3247,gene-ACX60_RS16505_ACX60_RS16505,1.0,8.70025982127522e-17,1.6552630229784402,1.750384467124626,4.38093802567145,7.44555643004197,7.11214016797724,7.15127477189771,2.35483897581958,1.30072523249293,A1S_3495,(),DUF1656 domain-containing protein,WP_000503613.1,3498208,3498414,NZ_CP012004.1,Shared
3235,3248,gene-ACX60_RS16510_ACX60_RS16510,0.975810525996489,0.0241894740035112,-1.37299064063017,-1.37345515251985,403.776454699386,440.776940658484,418.60024988666,566.142586108569,552.209739829691,616.543760201651,A1S_0317,(),FUSC family protein,WP_000925021.1,3498407,3500506,NZ_CP012004.1,Shared
3236,3249,gene-ACX60_RS16515_ACX60_RS16515,0.84582380539438,0.15417619460562,-1.19318086093549,-1.19348401401786,370.91941950685,257.616252479452,373.895368830803,395.703870711673,377.951655619042,422.735700560204,A1S_0316,(),transcriptional regulator,WP_001018361.1,3501002,3501775,NZ_CP012004.1,Shared
3237,3250,gene-ACX60_RS16520_ACX60_RS16520,,,-1.74796076508072,-1.75018242402742,215.396119595513,130.297237525734,183.899624343411,336.109914279192,295.532291465357,295.264627775896,A1S_0315,(),alpha-ketoglutarate-dependent dioxygenase AlkB,WP_000171257.1,3501970,3502581,NZ_CP012004.1,Shared
3238,3251,gene-ACX60_RS16525_ACX60_RS16525,0.778577219847932,0.221422780152068,-1.32961476888955,-1.33069958435968,181.078771727753,99.7704561625623,197.107884655369,239.567704858573,226.06454167868,170.395005456574,A1S_3494,(),methylated-DNA--[protein]-cysteine S-methyltransferase,WP_002058701.1,3502578,3503432,NZ_CP012004.1,Shared
3239,3252,gene-ACX60_RS16530_pgsA,0.727589867760452,0.272410132239548,-1.40993932744268,-1.41052556876552,292.062535044764,467.580943806635,340.366708038911,461.257222787402,443.887146941991,646.460440548989,A1S_0312,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,WP_000206941.1,3503556,3504143,NZ_CP012004.1,Shared
3240,3253,gene-ACX60_RS16535_ACX60_RS16535,,,-1.69773064261778,-1.70210665579788,94.9203238895482,68.4991191563861,87.3777220637204,147.793011952553,154.241952916182,124.869622319322,A1S_0311,(),thioesterase family protein,WP_000054631.1,3504262,3505056,NZ_CP012004.1,Shared
3241,3254,gene-ACX60_RS16540_uvrC,,,-1.4159057152606,-1.41656660665001,354.855980079388,256.127141193444,378.975468950787,468.4084975593,434.467791038712,499.478489277287,A1S_0310,uvrC,excinuclease ABC subunit UvrC,WP_012300759.1,3505177,3506976,NZ_CP012004.1,Shared
3242,3255,gene-ACX60_RS16545_ACX60_RS16545,0.892560181707482,0.107439818292518,1.2516480964925134,1.2559846861886697,27.0157844916406,55.0971175823105,32.5126407678959,29.7969782162405,34.1451651493839,27.3152298823516,A1S_0309,(),peptidoglycan hydrolase,WP_000929593.1,3507110,3507640,NZ_CP012004.1,Shared
3243,3256,gene-ACX60_RS16550_lpxO,0.928780502118496,0.0712194978815042,1.3261485172372087,1.3263463322193998,982.790430425629,1544.95295923371,912.38598154908,687.71425723083,704.096853770054,1201.87011482347,A1S_0308,lpxO,lipid A hydroxylase LpxO,WP_000598899.1,3507813,3508727,NZ_CP012004.1,Shared
3244,3257,gene-ACX60_RS16555_fadB,0.199432157613229,0.800567842386771,1.5956550017749467,1.5956871759713895,17082.0075184306,13009.6207502123,16381.2908468996,10217.9797699132,11935.5013489415,6970.58652092964,,fadB,fatty acid oxidation complex subunit alpha FadB,WP_000580938.1,3509299,3511452,NZ_CP012004.1,Shared
3245,3258,gene-ACX60_RS16560_fadA,0.455188136699052,0.544811863300948,1.8171317245102518,1.8172275880814739,8970.70076389991,5865.60935558706,9531.2838451135,4821.15107538771,5433.79093670368,3154.25868879537,A1S_0305,fadA,acetyl-CoA C-acyltransferase FadA,WP_000212708.1,3511465,3512637,NZ_CP012004.1,Shared
3246,3259,gene-ACX60_RS16565_ACX60_RS16565,0.092790743581968,0.907209256418032,1.3338872153903147,1.3342588283974903,667.362892577285,562.139510468168,656.348935501899,495.821717518241,528.661350071496,388.916844515388,A1S_0304,(),ATP-binding protein,WP_049594862.1,3512688,3515609,NZ_CP012004.1,Shared
3247,3260,gene-ACX60_RS16570_ACX60_RS16570,0.095113098629633,0.904886901370367,2.181948676323974,2.1894876823171794,198.602523830439,119.873458523676,221.492365231291,81.0477807481741,108.322592887701,57.2319102296891,A1S_0303,(),hypothetical protein,WP_001010132.1,3515720,3516211,NZ_CP012004.1,Shared
3248,3261,gene-ACX60_RS16575_ACX60_RS16575,0.470619105712929,0.529380894287071,-1.47557003525839,-1.47776648091444,86.8886041758172,154.123018101869,99.5699623516813,189.508781455289,170.725825746919,143.079775574223,A1S_0302,(),hypothetical protein,WP_001009587.1,3516487,3517203,NZ_CP012004.1,Shared
3249,3262,gene-ACX60_RS16580_ACX60_RS16580,0.0028260833984301,0.99717391660157,3.52183077129449,3.538194349511006,303.014880108942,183.905243822037,370.847308758813,97.7340885492687,96.5483980086027,48.1268336022386,A1S_0301,(),alpha/beta hydrolase,WP_001986386.1,3517272,3517916,NZ_CP012004.1,Shared
3250,3263,gene-ACX60_RS16585_ACX60_RS16585,1.0,7.947489754040581e-17,-1.34587331854688,-1.35590741484121,18.9840647779096,14.8911128600839,20.320400479935,21.4538243156931,24.7258092461056,27.3152298823516,A1S_0300,(),MerR family transcriptional regulator,WP_001046657.1,3517989,3518354,NZ_CP012004.1,Shared
3251,3264,gene-ACX60_RS16590_ACX60_RS16590,0.153843534700273,0.846156465299727,1.768194958929282,1.773196714080254,146.761423859994,110.938790807625,170.691364031454,106.077242449816,84.7742031295049,50.7282840672245,A1S_0299,(),hypothetical protein,WP_001255243.1,3518376,3519134,NZ_CP012004.1,Shared
3252,3265,gene-ACX60_RS16595_ACX60_RS16595,0.96099562215595,0.0390043778440496,1.1856605723200764,1.1857872572884822,622.093199645346,1369.98238312772,741.694617517626,738.965059762764,704.096853770054,862.380829142816,A1S_0298,(),DsbA family oxidoreductase,WP_001261850.1,3519312,3520016,NZ_CP012004.1,Shared
3253,3266,gene-ACX60_RS16600_ACX60_RS16600,0.952849616647898,0.0471503833521018,1.5721729188772857,1.5723169805929367,3537.6074557297,2181.5480340023,4104.72089694686,2805.6834688412,2912.93581308882,529.395169624624,A1S_0297,(),hypothetical protein,WP_000846676.1,3520375,3521514,NZ_CP012004.1,Shared
3254,3267,gene-ACX60_RS16605_ACX60_RS16605,0.999999999999973,2.6765283164215502e-14,-1.70613890086528,-1.71938285159339,29.2062535044764,31.2713370061763,23.3684605519252,46.4832860173351,48.2741990043014,49.4275588347315,A1S_0296,(),hypothetical protein,WP_049594863.1,3521636,3522538,NZ_CP012004.1,Shared
3255,3268,gene-ACX60_RS16610_htpG,0.975064720506451,0.024935279493549,-1.03950421112776,-1.03951978976672,1605.61378640859,794.440871085478,1589.05531753091,1387.34730574816,1435.27435576203,1324.13828667781,,htpG,molecular chaperone HtpG,WP_001294942.1,3522622,3524541,NZ_CP012004.1,Shared
3256,3269,gene-ACX60_RS16615_ACX60_RS16615,1.8972302728848e-08,0.999999981027697,3.5750192433610626,3.583982964516795,567.331474324453,424.396716512392,627.90037482999,166.863078010947,209.580668847943,75.4420634845902,A1S_0293,(),lysozyme inhibitor LprI family protein,WP_001080202.1,3524644,3524997,NZ_CP012004.1,Shared
