,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
3591,3613,gene-ACX60_RS18365_ACX60_RS18365,0.563331220187478,0.436668779812522,4.477535746686248,4.489971482049235,1789.43499788262,110.724598029114,67.5391353581051,88.8548967952838,200.772047086602,148.592773101121,A1S_3535,(),DotD/TraH family lipoprotein,WP_000706892.1,34268,34738,NZ_CP012005.1,Shared
3592,3614,gene-ACX60_RS18370_ACX60_RS18370,0.987313205369212,0.0126867946307881,-1.07205917892139,-1.07216965115964,348.591233353758,327.047655289699,346.582405127118,420.672402015172,344.950631236041,330.373779788278,A1S_3536,(),hypothetical protein,WP_000643578.1,35676,37580,NZ_CP012005.1,Shared
3593,3615,gene-ACX60_RS18375_ACX60_RS18375,0.94337958147877,0.0566204185212303,-1.05231330705698,-1.05279930403175,103.452882156599,22.5550107096344,42.6562960156453,40.262375110363,75.4579505828839,61.8507989557964,A1S_3537,(),hypothetical protein,WP_000651695.1,37811,38071,NZ_CP012005.1,Shared
3594,3616,gene-ACX60_RS18380_ACX60_RS18380,0.620942690969725,0.379057309030275,1.4591299419272439,1.4622480310818504,156.678640367603,102.522775952884,78.2032093620164,74.9713191710207,78.8266090910483,76.9363596767223,,(),hypothetical protein,WP_000732369.1,38086,38412,NZ_CP012005.1,Shared
3595,3617,gene-ACX60_RS18385_ACX60_RS18385,0.909477892191371,0.0905221078086289,1.538198209061584,1.5419344535393837,227.896204171059,61.5136655717301,58.6524070215123,63.8644570716102,90.9537797204404,70.902135388352,A1S_3538,(),hypothetical protein,WP_000845226.1,38536,38838,NZ_CP012005.1,Shared
3596,3618,gene-ACX60_RS18390_ACX60_RS18390,0.655438490651666,0.344561509348334,1.5369287036444437,1.5383064511047921,440.799237015074,301.416961301478,197.28536907236,211.030379888799,227.721315151917,171.975392218556,,(),hypothetical protein,WP_223236319.1,38845,39165,NZ_CP012005.1,Shared
3597,3619,gene-ACX60_RS18400_ACX60_RS18400,0.839191830893186,0.160808169106814,1.8791161217619046,1.8948442658106386,140.935810474207,14.3531886334037,10.6640740039113,18.048650911542,43.1188289045051,26.3997312616204,,(),hypothetical protein,WP_000665168.1,39829,40122,NZ_CP012005.1,Shared
3598,3620,gene-ACX60_RS18405_ACX60_RS18405,0.686367378692007,0.313632621307993,3.6044111009393167,3.616318037661882,1093.75184830781,94.3209538766529,51.5430243522381,55.5343104970524,159.000681585362,128.227266127871,A1S_3539,(),DotI/IcmL family type IV secretion protein,WP_000003236.1,40140,40856,NZ_CP012005.1,Shared
3599,3621,gene-ACX60_RS18410_ACX60_RS18410,0.658312652326107,0.341687347673893,4.440768083195602,4.447489840014741,3241.52364090677,194.793274310479,131.523579381573,130.505629668073,406.933947786267,264.75159065225,A1S_0645,(),hypothetical protein,WP_001176129.1,40874,42004,NZ_CP012005.1,Shared
3600,3622,gene-ACX60_RS18415_ACX60_RS18415,0.814948289944916,0.185051710055084,3.5173469188762256,3.5205177621585007,3825.50766409511,314.744922175353,239.941665088005,181.874866877846,609.727189977767,452.566821627778,A1S_3540,(),DotG/IcmE/VirB10 family protein,WP_001271963.1,42013,43644,NZ_CP012005.1,Shared
3601,3623,gene-ACX60_RS18420_ACX60_RS18420,0.808802082295139,0.191197917704861,3.4656080831602503,3.468852645795409,3531.64150608506,384.460409823313,215.058825745545,198.535160026962,639.371384849614,353.002120869667,A1S_3541,(),hypothetical protein,WP_000064221.1,43669,44523,NZ_CP012005.1,Shared
3602,3624,gene-ACX60_RS18425_ACX60_RS18425,0.438816188890496,0.561183811109504,5.7406377280139065,5.751525137926921,3521.14628615613,288.089000427603,115.527468375706,104.126832181973,336.865850816446,241.368971534815,A1S_3542,(),hypothetical protein,WP_000447535.1,44562,45140,NZ_CP012005.1,Shared
3603,3625,gene-ACX60_RS18430_ACX60_RS18430,0.800228420278194,0.199771579721806,4.011927425453103,4.013387501468968,11390.3122571548,960.638410678519,623.848329228813,735.829614085944,1391.25596387192,1105.77160084387,A1S_3543,(),hypothetical protein,WP_000036098.1,45245,45664,NZ_CP012005.1,Shared
3604,3626,gene-ACX60_RS18435_ACX60_RS18435,0.911122919328518,0.0888770806714818,1.9041744268789207,1.9087773587446768,406.314942962875,106.623686990999,74.6485180273793,63.8644570716102,136.093803729844,107.861759154621,A1S_3544,(),hypothetical protein,WP_000608872.1,45743,46501,NZ_CP012005.1,Shared
3605,3627,gene-ACX60_RS18440_ACX60_RS18440,0.909990499583737,0.0900095004162631,1.7009212503158047,1.703795379444797,406.314942962875,170.187808081787,74.6485180273793,80.5247502207259,158.32694988373,143.312826848797,A1S_3545,(),hypothetical protein,WP_000573069.1,46513,47520,NZ_CP012005.1,Shared
3606,3628,gene-ACX60_RS18445_ACX60_RS18445,0.899908527934884,0.100091472065116,2.7218806136590716,2.722803730598577,6259.6490290406,1072.38823646716,627.40302056345,649.751432815513,1229.56035548003,1043.92080188808,A1S_0646,(),ATP-binding protein,WP_000255071.1,47537,50809,NZ_CP012005.1,Shared
3607,3629,gene-ACX60_RS18450_ACX60_RS18450,0.829555343838486,0.170444656161515,2.347047745936502,2.365066587385132,198.659520083324,48.1857046978553,30.2148763444154,31.9322285358051,44.4662923077708,40.7310139465001,A1S_3546,(),hypothetical protein,WP_001009075.1,50873,51283,NZ_CP012005.1,Shared
3608,3630,gene-ACX60_RS18455_ACX60_RS18455,0.930580692954175,0.0694193070458246,2.049202675205834,2.050801654116189,1426.60025176817,412.141559330592,270.15654143242,274.894836960409,410.976337996064,342.442228365019,A1S_3547,(),hypothetical protein,WP_049594895.1,51290,54028,NZ_CP012005.1,Shared
3609,3631,gene-ACX60_RS18470_ACX60_RS18470,1.0,1.09113406385628e-16,1.9374353125827974,4.025075778560037,0.0,1.02522775952884,1.77734566731855,0.0,0.673731701632892,0.0,,(),hypothetical protein,WP_000141927.1,54657,54881,NZ_CP012005.1,Shared
3610,3632,gene-ACX60_RS18475_ACX60_RS18475,0.884736752010056,0.115263247989944,1.3064134755772645,1.3272901943248012,17.991805592452,7.17659431670185,5.33203700195566,6.94178881213154,4.71612191143024,11.3141705406945,,(),hypothetical protein,WP_001082115.1,54915,55316,NZ_CP012005.1,Shared
3611,3633,gene-ACX60_RS18480_ACX60_RS18480,0.981479602818075,0.0185203971819252,-1.35134480075494,-1.37249821329899,14.2435127606912,8.20182207623068,3.55469133463711,15.2719353866894,12.127170629392,8.29705839650927,A1S_3549,(),hypothetical protein,WP_000162950.1,55352,55645,NZ_CP012005.1,Shared
3612,3634,gene-ACX60_RS18485_ACX60_RS18485,0.770104776556266,0.229895223443734,1.538447413300139,1.5511791018500174,53.2257582110039,31.7820605453939,17.7734566731855,18.048650911542,19.5382193473539,28.6625653697593,A1S_3550,(),hypothetical protein,WP_001060045.1,55642,56271,NZ_CP012005.1,Shared
3613,3635,gene-ACX60_RS18490_ACX60_RS18490,0.913196875944566,0.0868031240554337,1.2128257479503641,1.2176127227861173,52.4760996446517,9.22704983575952,23.1054936751412,15.2719353866894,30.991658275113,23.3826191174352,A1S_0648,(),thermonuclease family protein,WP_000789234.1,56312,56773,NZ_CP012005.1,Shared
3614,3636,gene-ACX60_RS18495_ACX60_RS18495,0.980998740952432,0.0190012590475678,-1.5048897716532,-1.57135117779836,5.99726853081734,4.10091103811534,1.77734566731855,8.33014657455785,8.0847804195947,2.26283410813889,,(),hypothetical protein,WP_001114930.1,56802,57068,NZ_CP012005.1,Shared
3615,3637,gene-ACX60_RS18500_ACX60_RS18500,0.954144848413297,0.0458551515867031,-1.09964703987672,-1.10181726857035,38.9822454503127,20.5045551905767,12.4414196712299,24.9904397236736,25.6018046620499,28.6625653697593,A1S_3551,(),hypothetical protein,WP_000644488.1,57061,57501,NZ_CP012005.1,Shared
3616,3638,gene-ACX60_RS18505_ACX60_RS18505,0.982041732520056,0.0179582674799435,-1.22071850527096,-1.23079705102125,7.49658566352167,14.3531886334037,12.4414196712299,12.4952198618368,10.1059755244934,19.6112289372037,,(),hypothetical protein,WP_000760489.1,57725,57976,NZ_CP012005.1,Shared
3617,3639,gene-ACX60_RS18510_ACX60_RS18510,0.970173540048942,0.0298264599510578,-1.01288178410299,-1.01290161630561,136.437859076094,506.462513207245,375.019935804215,377.633311379956,269.492680653157,383.927520347565,,(),hypothetical protein,WP_001024496.1,58004,58351,NZ_CP012005.1,Shared
3618,3640,gene-ACX60_RS18515_ACX60_RS18515,0.929706067159977,0.0702939328400232,2.0976735823550183,2.098776811252492,2170.26154958952,663.322360415157,439.004379827683,483.148501324355,557.176117250401,518.943288799853,A1S_0649,(),hypothetical protein,WP_002025304.1,58366,60216,NZ_CP012005.1,Shared
3619,3641,gene-ACX60_RS18520_ACX60_RS18520,0.715003396595549,0.284996603404451,-1.41506652991694,-1.42115492857219,31.485659786791,45.1100214192688,30.2148763444154,37.4856595855103,53.2248044289984,61.0965209197501,,(),hypothetical protein,WP_000504197.1,60337,60762,NZ_CP012005.1,Shared
3620,3642,gene-ACX60_RS18535_ACX60_RS18535,0.68581929716925,0.31418070283075,3.225906125487897,3.2375518273274193,793.138763200593,98.4218649147682,78.2032093620164,63.8644570716102,117.229316084123,118.421651659269,A1S_3552,(),hypothetical protein,WP_000913724.1,61680,62411,NZ_CP012005.1,Shared
3621,3643,gene-ACX60_RS18540_ACX60_RS18540,0.928709922200005,0.0712900777999952,2.1884187463266613,2.191771342885147,899.590279622601,172.238263600844,145.742344720121,120.787125331089,225.026388345386,209.689294020871,A1S_0650,(),transglycosylase SLT domain-containing protein,WP_000941930.1,62398,63225,NZ_CP012005.1,Shared
3622,3644,gene-ACX60_RS18545_ACX60_RS18545,0.408828471250805,0.591171528749195,-2.03648859116381,-2.07657491438471,14.2435127606912,10.2522775952884,15.996111005867,15.2719353866894,42.4450972028722,26.3997312616204,A1S_3553,(),DUF1456 family protein,WP_000420425.1,63206,63535,NZ_CP012005.1,Shared
3623,3645,gene-ACX60_RS18550_ACX60_RS18550,0.894137885129632,0.105862114870368,1.4588174313421234,1.4864665242971635,20.2407812915085,11.2775053548172,7.10938266927422,2.77671552485262,14.1483657342907,9.05133643255557,,(),hypothetical protein,WP_000473709.1,63591,63794,NZ_CP012005.1,Shared
3624,3646,gene-ACX60_RS18555_ACX60_RS18555,0.543316314955672,0.456683685044328,-1.52880750754492,-1.53506214854499,45.7291725474822,44.0847936597399,42.6562960156453,38.8740173479367,81.5215358975799,82.9705839650927,,(),hypothetical protein,WP_000038505.1,63835,64170,NZ_CP012005.1,Shared
3625,3647,gene-ACX60_RS18560_ACX60_RS18560,,,1.8124693214225127,1.8133078373586276,1189.70814480089,891.948150790087,671.836662246414,509.527298810455,462.853679021797,546.097298097519,A1S_3554,(),hypothetical protein,WP_002015149.1,64202,65113,NZ_CP012005.1,Shared
3626,3648,gene-ACX60_RS18565_ACX60_RS18565,0.960757097169133,0.0392429028308674,1.1120088302637186,1.112105148440765,759.404127714745,527.99229615735,739.375797604519,663.635010439776,571.998214686325,586.828312044019,A1S_3555,(),hypothetical protein,WP_001101323.1,65429,66532,NZ_CP012005.1,Shared
3627,3649,gene-ACX60_RS18570_ACX60_RS18570,0.935504116586019,0.0644958834139813,1.6592987267651775,1.6600760531678247,1305.90522258548,523.891385119235,376.797281471534,344.312725081725,512.70982494263,472.178050564982,A1S_0651,(),DNA topoisomerase,WP_000131185.1,66706,68967,NZ_CP012005.1,Shared
3628,3650,gene-ACX60_RS18580_ACX60_RS18580,1.0,5.3609176285567604e-17,1.618033871290507,1.792826282464342,2.2489756990565,4.10091103811534,3.55469133463711,1.38835776242631,3.36865850816446,0.754278036046298,,(),hypothetical protein,WP_000386247.1,69420,69824,NZ_CP012005.1,Shared
3629,3651,gene-ACX60_RS18585_ACX60_RS18585,0.999999992607318,7.39268205898547e-09,1.2708807984444233,1.2712823673515736,471.760135805419,446.978798599382,425.176630535945,366.040524063696,341.433751753517,349.653126389622,A1S_3556,(),hypothetical protein,WP_001144971.1,70034,71821,NZ_CP012005.1,Shared
3630,3652,gene-ACX60_RS18590_ACX60_RS18590,1.0,1.80192376239958e-17,-1.08153163652664,-1.08570628598614,14.9931713270433,10.2522775952884,5.33203700195566,11.1068620994105,10.7797072261263,11.3141705406945,A1S_0652,(),ferrous iron transport protein A,WP_000281347.1,72162,72395,NZ_CP012005.1,Shared
3631,3653,gene-ACX60_RS18595_feoB,0.941697021135625,0.0583029788643746,1.1613961553029082,1.1616793455381147,434.801968484257,268.609672996555,334.140985455888,287.390056822246,308.569119347864,297.185546202241,A1S_0653,feoB,ferrous iron transport protein B,WP_000205686.1,72392,74239,NZ_CP012005.1,Shared
3632,3654,gene-ACX60_RS18600_ACX60_RS18600,0.951383440969265,0.0486165590307346,1.0966625024410976,1.0968613494841732,374.079624609731,289.114228187132,172.4025297299,254.069470524015,264.102827040094,243.631805642954,A1S_0654,(),metalloregulator ArsR/SmtB family transcription factor,WP_000890580.1,74420,74791,NZ_CP012005.1,Shared
3633,3655,gene-ACX60_RS18605_ACX60_RS18605,0.90709892598195,0.0929010740180498,1.1938720200822717,1.1942239159692265,444.547529846835,327.047655289699,259.492467428509,270.72976367313,304.526729138067,288.134209769686,A1S_0655,(),arsenic resistance protein,WP_000429438.1,74829,75791,NZ_CP012005.1,Shared
3634,3656,gene-ACX60_RS18610_ACX60_RS18610,0.996938874274167,0.0030611257258328,-1.0329937328571,-1.03321570912712,80.963125166034,93.295726117124,58.6524070215123,72.1946036461681,86.2376578090101,82.2163059290464,A1S_0213,(),transposase,WP_223292180.1,76037,77206,NZ_CP012005.1,Shared
3635,3657,gene-ACX60_RS18620_ACX60_RS18620,0.989636832270809,0.0103631677291913,1.0570933124881492,1.0578456051511287,51.3516117951234,45.1100214192688,29.3262035107561,37.4856595855103,35.0340484849104,46.3880992168473,A1S_0657,(),IS3 family transposase,WP_085944194.1,join(77258,"77534,77534",NZ_CP012005.1,Shared
3636,3658,gene-ACX60_RS18625_ACX60_RS18625,0.903635736696213,0.0963642633037873,1.3399976011630328,1.3414028846399502,261.630839656906,152.758936169796,94.1993203678834,104.126832181973,128.682755011882,146.329938992982,A1S_0212,(),TniQ family protein,WP_017397630.1,78772,79887,NZ_CP012005.1,Shared
3637,3659,gene-ACX60_RS18630_ACX60_RS18630,0.706856713003647,0.293143286996353,1.50318983972936,1.5107837179967842,73.4665395025124,38.9586548620957,44.4336416829639,31.9322285358051,29.6441948718472,42.2395700185927,A1S_0211,(),ATP-binding protein,WP_223292177.1,79914,80765,NZ_CP012005.1,Shared
3638,3660,gene-ACX60_RS18635_ACX60_RS18635,0.964767350020702,0.0352326499792978,1.0822522846611438,1.0823200146474552,927.327646577631,716.634203910656,415.898886152542,742.771402898075,640.71884825288,519.697566835899,A1S_0662,(),site-specific integrase,WP_000954590.1,81035,82237,NZ_CP012005.1,Shared
3639,3661,gene-ACX60_RS18640_ACX60_RS18640,0.53637691791646,0.46362308208354,1.420248267390522,1.4254767663427383,80.2134665996819,58.4379822931436,40.8789503483268,47.2041639224945,41.7713655012393,36.9596237662686,,(),AlpA family phage regulatory protein,WP_001179606.1,82385,82606,NZ_CP012005.1,Shared
3640,3662,gene-ACX60_RS18645_ACX60_RS18645,,,-1.4016122712826,-1.40301630326739,119.195712049995,161.985986005556,167.070492727944,177.709793590568,238.501022378044,212.706406165056,A1S_0663,(),helicase RepA family protein,WP_001162384.1,82611,83438,NZ_CP012005.1,Shared
3641,3663,gene-ACX60_RS18650_ACX60_RS18650,5.26864398209259e-06,0.999994731356018,-2.54293839988405,-2.55853236073226,20.9904398578607,52.2866157359706,81.7579006966535,113.845336518957,157.653218182097,125.210153983685,A1S_0664,(),replication protein C,WP_000743064.1,83425,84306,NZ_CP012005.1,Shared
3642,3664,gene-ACX60_RS18655_ACX60_RS18655,0.63532041749658,0.36467958250342,-1.48235825564552,-1.48369106423442,243.639034064454,193.76804655095,129.746233714254,270.72976367313,317.327631469092,253.437420111556,,(),stabilization protein,WP_000024442.1,85339,85527,NZ_CP012005.1,Shared
3643,3665,gene-ACX60_RS18660_trbJ,1.05830037355759e-06,0.999998941699626,-2.36268341474485,-2.36566224769835,141.68546904056,255.28171212268,319.92222011734,541.459527346261,664.973189511664,489.526445394047,A1S_0665,trbJ,P-type conjugative transfer protein TrbJ,WP_000836966.1,85668,86447,NZ_CP012005.1,Shared
3644,3666,gene-ACX60_RS18665_trbK,0.0008774556562949,0.999122544343705,-3.14189782575397,-3.19149069217033,5.24760996446517,21.5297829501055,40.8789503483268,52.7575949721997,98.3648284384022,64.8679110999816,,trbK,entry exclusion lipoprotein TrbK,WP_000718002.1,86460,86696,NZ_CP012005.1,Shared
3645,3667,gene-ACX60_RS18670_trbL,1.35539693734144e-05,0.999986446030627,-2.69402277093817,-2.69707213484014,62.971319573582,265.533989717968,542.090428532159,666.411725964628,898.758089978277,782.940601416057,A1S_0666,trbL,P-type conjugative transfer protein TrbL,WP_001405816.1,86707,88134,NZ_CP012005.1,Shared
3646,3668,gene-ACX60_RS18675_ACX60_RS18675,2.75978688879519e-06,0.999997240213111,-2.86507679008011,-2.94457183795069,11.9945370616347,12.302733114346,12.4414196712299,29.1555130109525,45.1400240094037,33.9425116220834,,(),hypothetical protein,WP_000213809.1,88139,88387,NZ_CP012005.1,Shared
3647,3669,gene-ACX60_RS18680_ACX60_RS18680,0.904368308345862,0.0956316916541381,-1.26712917264462,-1.27120070991203,26.987708388678,42.0343381406823,33.7695676790525,38.8740173479367,58.6146580420616,33.1882335860371,A1S_0667,(),type I toxin-antitoxin system ptaRNA1 family toxin,WP_000211355.1,88451,88675,NZ_CP012005.1,Shared
3648,3670,gene-ACX60_RS18685_ACX60_RS18685,0.710584870691534,0.289415129308466,-1.94019917434437,-1.95548292588655,22.489756990565,54.3370712550283,19.5508023405041,72.1946036461681,80.847804195947,35.451067694176,,(),hypothetical protein,WP_000131871.1,88712,88915,NZ_CP012005.1,Shared
3649,3671,gene-ACX60_RS18690_arsB,0.888318623156275,0.111681376843725,-1.28082734788831,-1.28094068044236,1000.79418608014,1645.49055404378,1237.03258445371,1809.03016444148,1694.43522960672,1470.84217029028,A1S_0669,arsB,ACR3 family arsenite efflux transporter,WP_001272375.1,89030,90097,NZ_CP012005.1,Shared
3650,3672,gene-ACX60_RS18695_ACX60_RS18695,0.983499952110112,0.0165000478898885,-1.05765525510197,-1.05769361158172,843.365887146188,872.468823359039,639.84444023468,932.97641635048,887.304651050518,671.307452081205,A1S_0670,(),arsenate reductase ArsC,WP_000140066.1,90094,90600,NZ_CP012005.1,Shared
3651,3673,gene-ACX60_RS18700_arsH,0.97229798529057,0.0277020147094299,-1.23672066660335,-1.23684922794224,1181.46190057102,971.915916033336,732.266414935244,1157.89037386354,1446.50196340582,964.721608103215,A1S_0670,arsH,arsenical resistance protein ArsH,WP_001239389.1,90597,91364,NZ_CP012005.1,Shared
3652,3674,gene-ACX60_RS18705_ACX60_RS18705,0.965810320311411,0.0341896796885887,1.1419894431124045,1.1420690766999124,1432.59752029899,1074.43869198622,684.278081917643,1045.43339510701,1049.67399114405,699.215739414918,,(),metalloregulator ArsR/SmtB family transcription factor,WP_000447876.1,91361,91693,NZ_CP012005.1,Shared
